id,证券简称,year,TFPOP,TFPLP,Innovation,ICL,FC,DIF,BRE,DEP,DIG,SIZE,LEV,TOP,GROWTH,CFO,AGE,BSIZE,MSR,SOE,Enterprise property rights,Life circles of enterprises,Technical level,DIF_lag
600268,国电南自,2021,7.3171473,9.0955119,5.5254529,688,-4.024071,412.92128,398.65631,428.99839,430.83463,22.953599,0.61800339,54.55,0.171071,0.08060945,3.1354942,2.1972246,0,1,1,2,1,381.6126
600268,国电南自,2022,7.5215881,9.2893747,5.6021188,689.75,-4.064604,424.06483,424.76749,401.96953,461.92126,22.942583,0.60263847,53.72,0.189194,0.04961614,3.1780538,2.1972246,0.111,1,1,2,1,412.9213
600285,羚锐制药,2011,5.4410102,7.0213773,0.69314718,637.86,-3.544658,60.58,13.54,38.11,59.81,20.912258,0.43377783,9.44,0.177158,0.03351557,2.5649494,2.1972246,0.8868,0,0,1,1,
600285,羚锐制药,2012,5.5247175,7.1595134,1.7917595,672.58,-3.593194,83.68,61.93,98.07,129.37,20.981255,0.46151941,9.63,0.253851,0.01192464,2.6390573,2.1972246,0.9416,0,0,1,1,33.07
600285,羚锐制药,2013,5.7155225,7.3671745,1.3862944,689.58,-3.659861,142.08,105.06,155.23,240.42,21.222904,0.40241904,14.91,0.220853,0.07722093,2.7080502,2.1972246,2.305,0,0,1,1,83.68
600285,羚锐制药,2014,5.8163518,7.414446,1.9459101,675.37,-3.733384,166.65,157.52,132.24,259.31,21.629285,0.36925323,14.92,0.202772,0.05024176,2.7725887,2.1972246,2.1678,0,0,1,1,142.08
600285,羚锐制药,2015,6.0441411,7.6367159,1.0986123,706.42,-3.778911,205.34,181.5,151.05,382.73,21.719709,0.36349689,14.92,0.295898,0.05789588,2.8332133,2.1972246,2.0405,0,0,2,1,166.65
600285,羚锐制药,2016,6.2630702,7.8903777,2.1972246,720.56,-3.824009,223.12258,200.64554,199.21636,340.79645,21.8157,0.2915793,20.57,0.344189,0.02121821,2.8903718,2.1972246,2.384,0,0,1,1,205.34
600285,羚锐制药,2017,6.3990714,8.0261299,2.8332133,679.67,-3.86863,266.92352,241.44923,279.56038,328.09234,21.919478,0.33363456,20.57,0.28431,0.03203947,2.944439,2.1972246,2.384,0,0,2,1,223.1226
600285,羚锐制药,2018,6.5258289,8.1338076,3.988984,661.47,-3.905999,295.7564,278.45583,275.74456,389.26534,21.857877,0.32652614,20.77,0.110676,0.1402745,2.9957323,2.1972246,2.3823,0,0,3,1,266.9235
600285,羚锐制药,2019,6.5212469,8.1758117,4.060443,708.53,-3.948729,322.12066,309.34333,301.85216,401.16197,21.921958,0.33033923,21.45,0.050625,0.1357613,3.0445224,2.1972246,2.1642,0,0,2,1,295.7564
600285,羚锐制药,2020,6.6086049,8.2657548,2.944439,698.92,-3.990324,340.81312,331.16452,321.20961,408.31617,21.963886,0.32842156,21.45,0.080909,0.13029547,3.0910425,2.1972246,0.9469,0,0,3,1,322.1207
600285,羚锐制药,2021,6.7796625,8.4263658,2.9957323,703.01,-4.03331,374.37444,366.97194,362.19913,420.96478,22.056446,0.39717309,21.46,0.155231,0.22295457,3.1354942,2.1972246,1.5283,0,0,2,1,340.8131
600285,羚锐制药,2022,6.8838048,8.5342025,3.3322045,687.35,-4.076355,382.39453,392.90612,328.17297,446.23803,22.19215,0.41108645,21.47,0.114479,0.19218144,3.1780538,2.1972246,1.4708,0,0,2,1,374.3745
600310,桂东电力,2011,6.2620399,7.8132049,2.0794415,692.19,-3.677932,60.58,19.98,44.06,61.33,22.360109,0.57818063,52.21,0.029983,0.06129377,2.6390573,2.3025851,0,1,0,1,0,
600310,桂东电力,2012,6.9551193,8.4634297,2.3978953,679.78,-3.712858,89.35,66.47,104.58,137.25,22.729699,0.53690653,52.21,1.036368,0.02599979,2.7080502,2.3025851,0,1,0,1,0,33.89
600310,桂东电力,2013,6.3090952,7.8273818,1.7917595,684.49,-3.749473,141.46,106.97,153.84,232.82,22.829516,0.55206607,52.21,-0.468946,0.03365047,2.7725887,2.1972246,0,1,0,1,0,89.35
600310,桂东电力,2014,6.2590274,7.7863211,1.9459101,0,-3.784283,166.12,154.29,139.98,252.66,22.949244,0.55197965,50.03,-0.049093,-0.00477913,2.8332133,2.1972246,0,1,0,3,0,141.46
600310,桂东电力,2015,6.9184615,8.3220375,2.0794415,543.92,-3.82437,207.23,176.33,153.46,406.94,22.947441,0.67118297,50.03,0.698059,0.04640423,2.8903718,2.1972246,0,1,0,1,0,166.12
600310,桂东电力,2016,7.2536578,8.6874073,3.8918203,609.25,-3.854648,223.32466,193.51431,202.20666,360.14633,23.121573,0.72304333,50.03,0.45174,0.0207002,2.944439,2.1972246,0,1,0,1,0,207.23
600310,桂东电力,2017,7.9280471,9.3655769,3.2580965,636.94,-3.884371,261.93803,232.73412,279.51585,326.44316,23.269094,0.80241829,50.03,0.96539,0.01782977,2.9957323,2.1972246,0,1,0,1,0,223.3247
600310,桂东电力,2018,8.0252619,9.5094528,3.871201,588.11,-3.91448,289.2483,270.40576,272.49418,381.92865,23.390839,0.83420884,50.03,0.1648,0.00456704,3.0445224,2.0794415,0,1,0,1,0,261.938
600310,桂东电力,2019,8.6203358,10.128584,1.3862944,757.6,-3.944952,309.91302,295.25635,292.47776,390.01068,23.495565,0.83942629,50.03,0.92064,0.02973385,3.0910425,2.1972246,0,1,0,3,0,289.2483
600310,桂东电力,2020,8.3427227,9.7899853,3.8066625,724.13,-3.960374,325.17068,311.98498,313.24149,390.40675,23.728523,0.8630166,39.96,-0.18175,0.07729546,3.1354942,2.1972246,0,1,0,1,0,309.913
600310,桂东电力,2021,8.119954,9.4977751,2.8903718,640.31,-3.991326,355.11402,342.81041,351.83907,401.7132,23.80469,0.79637576,33.91,-0.089249,0.04805134,3.1780538,2.1972246,0,1,0,1,0,325.1707
600310,桂东电力,2022,8.1563377,9.5296223,1.0986123,503,-4.03305,362.02373,363.78578,323.46988,426.28608,23.790493,0.78978955,33.91,0.020775,0.06004831,3.2188758,2.1972246,0,1,0,3,0,355.114
600331,宏达股份,2011,6.4213349,8.4393587,1.3862944,635.44,-3.824127,60.58,29.02,58.56,43.5,22.952455,0.78638081,26.395,0.059873,0.02491535,2.8903718,2.1972246,0.0613,0,0,3,1,
600331,宏达股份,2012,6.3740403,8.4316966,1.6094379,506.9,-3.870118,100.13,74.36,126.5,137.31,22.812309,0.79801701,26.395,0.012617,0.17509724,2.944439,2.1972246,0.0613,0,0,3,1,40.16
600331,宏达股份,2013,6.1537354,8.1860296,1.9459101,550.21,-3.911014,153.04,114.03,176.71,238.82,22.787173,0.81094046,26.395,-0.20918,0.02933745,2.9957323,2.1972246,0.0613,0,0,2,1,100.13
600331,宏达股份,2014,6.2172261,8.230317,2.3025851,514.88,-3.937501,173.82,162.58,159.82,236.39,23.075037,0.4979077,28.17,0.070591,-0.06021524,3.0445224,2.1972246,0.0172,0,0,1,1,153.04
600331,宏达股份,2015,6.3989408,8.3903649,1.6094379,0,-3.979006,215.48,182.08,176.54,396.51,23.049194,0.48179257,26.69,0.162174,0.0992028,3.0910425,2.1972246,0.017,0,0,2,1,173.82
600331,宏达股份,2016,6.2947431,8.2545603,1.0986123,601.33,-4.018771,225.41463,196.99883,216.54434,335.3756,23.053289,0.47083377,26.88,-0.066929,0.10936481,3.1354942,2.1972246,0.017,0,0,3,1,215.48
600331,宏达股份,2017,6.4248613,8.3859049,2.8332133,578.53,-4.062902,267.7968,231.86744,301.53543,325.14289,22.977036,0.39110259,26.88,0.134062,-0.02869843,3.1780538,2.1972246,0.0145,0,0,3,1,225.4146
600331,宏达股份,2018,6.5293098,8.2123231,1.9459101,416.03,-4.117591,294.30427,266.14787,295.8344,384.51377,22.292785,0.5292525,26.88,-0.418105,0.00609832,3.2188758,2.1972246,0.0145,0,0,2,1,267.7968
600331,宏达股份,2019,6.5412323,8.2115097,1.0986123,650.21,-4.157287,317.11038,291.21647,319.5331,398.22859,22.260276,0.50640081,26.88,-0.053813,0.01333661,3.2580965,2.1972246,0.0145,0,0,2,1,294.3043
600331,宏达股份,2020,6.439512,8.1007989,2.0794415,465.7,-4.169233,334.82288,310.76282,344.86248,396.04577,21.56793,0.88716284,26.88,-0.10391,-0.0102515,3.2958369,2.1972246,0.0075,0,0,3,1,317.1104
600331,宏达股份,2021,6.7585783,8.3996428,1.7917595,577.82,-4.207172,363.60768,342.96436,375.60046,410.001,21.539115,0.84562668,26.88,0.27458,0.05857129,3.3322045,2.1972246,0.0075,0,0,2,1,334.8229
600331,宏达股份,2022,6.7755868,8.4142609,2.3025851,633.66,-4.249914,371.61125,363.22626,352.63917,433.79636,21.577676,0.82402435,26.39,0.011427,0.1445139,3.3672958,2.1972246,0.0075,0,0,2,1,363.6077
600360,华微电子,2011,5.6979283,7.33509,0,682.33,-3.627872,60.58,23.75,24.04,27.86,21.900931,0.48520384,25.44,-0.043423,0.12608549,2.5649494,2.1972246,0.0988,0,1,2,1,
600360,华微电子,2012,5.6325676,7.3076012,1.6094379,673.6,-3.666069,87.23,69.43,93.83,133.99,21.859423,0.463194,25.59,-0.039202,0.07708686,2.6390573,2.1972246,0.1839,0,1,2,1,33.07
600360,华微电子,2013,6.0581902,7.5442534,1.6094379,646.49,-3.710475,138.36,106.85,147.95,224.97,21.968077,0.43939992,23.51,0.182736,0.0483106,2.7080502,2.1972246,0.169,0,1,1,1,87.23
600360,华微电子,2014,5.8952063,7.515882,2.8332133,617.85,-3.751552,165.62,154.91,136.01,254.75,21.999266,0.45311884,23.51,-0.009658,0.06607231,2.7725887,2.0794415,0.1554,0,1,1,1,138.36
600360,华微电子,2015,5.9690447,7.5369565,2.944439,704.03,-3.791548,208.2,175.49,154.68,413.47,21.999154,0.44569938,23.51,0.052472,0.06612557,2.8332133,1.6094379,0.2161,0,1,1,1,165.62
600360,华微电子,2016,6.0819264,7.6360754,3.0445224,676.34,-3.832458,217.07421,191.93941,204.13779,323.5897,22.027584,0.4538015,23.51,0.073197,0.02055541,2.8903718,1.6094379,0.2161,0,1,1,1,208.2
600360,华微电子,2017,6.2694899,7.8072542,3.1354942,676.48,-3.875138,254.76491,227.44608,273.62359,310.71757,22.129148,0.48336207,23.08,0.171239,0.02492664,2.944439,1.9459101,0.7573,0,1,1,1,217.0742
600360,华微电子,2018,6.3247599,7.8758907,3.9702919,607.26,-3.916507,276.07549,256.54619,255.22637,378.46398,22.20147,0.49013553,23.08,0.045491,0.09656398,2.9957323,1.9459101,0.7577,0,1,2,1,254.7649
600360,华微电子,2019,6.3556145,7.8992001,2.8903718,636.64,-3.95763,292.77359,275.74767,275.92908,379.61996,22.472749,0.45960383,23.4,-0.030877,0.02797959,3.0445224,1.7917595,0.6209,0,1,1,1,276.0755
600360,华微电子,2020,6.3728182,7.915063,3.7841896,665.33,-3.99604,308.25649,290.78061,297.63218,385.28643,22.596575,0.52084414,22.32,0.037488,0.04475896,3.0910425,2.0794415,0.524,0,1,1,1,292.7736
600360,华微电子,2021,6.5118798,8.0663283,3.5263605,665.93,-4.035207,339.41326,325.38157,334.22325,395.19753,22.638278,0.52545792,22.32,0.285975,0.04782619,3.1354942,1.9459101,0.524,0,1,1,1,308.2565
600360,华微电子,2022,6.3221163,7.8381793,3.5553481,526.47,-4.074829,343.66742,347.6304,300.71,408.6632,22.655098,0.52985322,22.32,-0.116246,0.07123302,3.1780538,1.7917595,0.497,0,1,2,1,339.4133
600449,宁夏建材,2011,6.3046303,7.9294338,0.69314718,704.49,-3.672958,60.58,32.27,23.16,42.96,22.726313,0.46364546,47.57,0.123377,-0.05790757,2.6390573,2.1972246,0,1,0,1,0,
600449,宁夏建材,2012,6.3353983,7.999271,1.3862944,678.51,-3.711785,87.13,76.78,90.34,115.46,22.764205,0.45944151,47.57,0.154162,0.01541765,2.7080502,2.0794415,0,1,0,2,0,33.07
600449,宁夏建材,2013,6.5076139,8.2354663,0,605.8,-3.75048,136.74,115.08,129.02,222.32,22.802339,0.43660707,47.54,0.33642,0.07223363,2.7725887,2.0794415,0,1,0,2,0,87.13
600449,宁夏建材,2014,6.444397,8.1536353,0,675.99,-3.789877,165.26,167.18,114.28,251.55,22.818816,0.44652261,47.56,-0.074695,0.06066071,2.8332133,2.0794415,0,1,0,2,0,136.74
600449,宁夏建材,2015,6.2881013,7.9589225,0.69314718,649.44,-3.831493,214.7,190.35,134.87,440.18,22.773072,0.42818817,47.56,-0.181918,0.03984371,2.8903718,1.9459101,0,1,0,2,0,165.26
600449,宁夏建材,2016,6.5234728,8.1415895,1.3862944,663.72,-3.871193,212.3556,205.91726,179.61918,293.1151,22.781972,0.42709598,47.56,0.158393,0.07639212,2.944439,1.9459101,0,1,0,2,0,214.7
600449,宁夏建材,2017,6.7471242,8.3454003,1.0986123,716.06,-3.913214,255.5879,242.41591,252.20762,305.23971,22.717466,0.34400841,47.56,0.180662,0.12752956,2.9957323,1.9459101,0,1,0,2,0,212.3556
600449,宁夏建材,2018,6.7742364,8.3237617,1.0986123,675.35,-3.954116,272.92343,274.25171,225.27478,355.13928,22.684238,0.27082576,47.56,-0.041849,0.0749801,3.0445224,1.9459101,0.0002,1,0,2,0,255.5879
600449,宁夏建材,2019,6.9711246,8.4936059,2.7725887,679.19,-3.992426,292.31203,299.04352,241.54768,362.3495,22.743984,0.21629416,47.56,0.147946,0.13097038,3.0910425,1.9459101,0.0002,1,0,2,0,272.9234
600449,宁夏建材,2020,7.064351,8.5574051,2.6390573,703.71,-4.029246,310.01567,320.45104,262.72249,361.51641,22.83544,0.19361875,47.56,0.066634,0.1318478,3.1354942,1.9459101,0.0002,1,0,2,0,292.312
600449,宁夏建材,2021,7.179095,8.6673391,4.7791235,705.12,-4.064341,344.86208,355.27699,305.28978,382.40246,22.948046,0.21249402,47.56,0.131724,0.14378252,3.1780538,1.9459101,0.0002,1,0,2,0,310.0157
600449,宁夏建材,2022,7.5942962,9.0858562,4.060443,648.01,-4.0999,356.62623,384.54158,278.22761,406.93472,23.033343,0.26203638,49.03,0.497149,0.07815958,3.2188758,1.9459101,0.0002,1,0,2,0,344.8621
600456,宝钛股份,2011,6.6849583,8.3459325,1.0986123,581.49,-3.637324,60.58,37.81,29.74,71.74,22.506858,0.35376417,52.93,0.139164,0.01739127,2.5649494,2.3025851,0,1,0,1,1,
600456,宝钛股份,2012,6.3946856,8.1040117,0,644.13,-3.676597,98.24,83.62,98.61,145.88,22.563274,0.38542009,54.98,-0.20018,-0.02598676,2.6390573,2.3025851,0,1,0,1,1,40.96
600456,宝钛股份,2013,6.373282,8.0636051,0.69314718,660.73,-3.715814,148.37,123.6,145.94,234.55,22.608637,0.40280692,54.98,0.015558,-0.01863483,2.7080502,2.3025851,0,1,0,1,1,98.24
600456,宝钛股份,2014,6.311563,7.9185205,1.0986123,609.5,-3.754713,178.73,173.25,139,269,22.660044,0.43328981,54.98,0.0458,0.03760278,2.7725887,2.3025851,0,1,0,1,1,148.37
600456,宝钛股份,2015,6.1631497,7.7670596,2.1972246,612.57,-3.794588,216.12,194.92,157.95,391.85,22.665281,0.46554739,55.04,-0.136673,0.00447442,2.8332133,2.3025851,0,1,0,2,1,178.73
600456,宝钛股份,2016,6.3491004,7.9608699,1.0986123,669,-3.834714,229.36673,211.17383,202.87342,337.59596,22.659996,0.46166085,56.04,0.171964,-0.01835836,2.8903718,2.3025851,0,1,0,3,1,216.12
600456,宝钛股份,2017,6.5086758,8.1169421,1.0986123,692.98,-3.874837,266.84575,246.482,276.00044,317.46734,22.654735,0.45916482,53.04,0.145755,0.03127858,2.944439,2.0794415,0,1,0,2,1,229.3667
600456,宝钛股份,2018,6.644277,8.2882235,2.3025851,630.64,-3.913487,295.94751,281.05187,277.14882,379.31095,22.707786,0.46980231,53.04,0.185581,0.05165675,2.9957323,2.1972246,0,1,0,1,1,266.8458
600456,宝钛股份,2019,6.8265723,8.4977722,1.0986123,690.9,-3.950008,322.8911,308.21106,309.14431,396.36416,22.815302,0.49776201,53.04,0.227971,0.00650011,3.0445224,2.1972246,0,1,0,2,1,295.9475
600456,宝钛股份,2020,6.8406415,8.5288051,3.3322045,670.92,-3.986909,342.04217,329.53202,331.7302,402.1099,22.892219,0.50103536,53.04,0.035839,0.04618002,3.0910425,2.1972246,0,1,0,2,1,322.8911
600456,宝钛股份,2021,6.9579803,8.6785307,3.1780538,685.92,-4.010273,374.15714,364.11747,371.21794,412.67183,23.18769,0.44860976,47.77,0.209407,0.01751268,3.1354942,2.1972246,0,1,0,1,1,342.0422
600456,宝钛股份,2022,7.1611421,8.8895177,2.3978953,613.7,-4.046124,381.29299,384.93294,342.77455,439.29138,23.24572,0.45704023,47.77,0.264693,-0.03494933,3.1780538,1.9459101,0,1,0,1,1,374.1571
600477,杭萧钢构,2011,6.6323212,8.543636,2.944439,665.86,-3.637878,77.39,85.53,93.52,21.22,22.428686,0.76943323,37.42,0.033788,-0.05574334,2.5649494,1.7917595,37.5305,0,1,1,0,
600477,杭萧钢构,2012,6.5031018,8.3979402,4.3040651,531.65,-3.677674,146.35,128.5,200.42,107.07,22.466694,0.79963612,37.42,-0.150345,-0.01635245,2.6390573,1.9459101,37.5025,0,1,1,0,77.39
600477,杭萧钢构,2013,6.7554817,8.6853846,3.3672958,511.61,-3.716821,205.77,167.96,265.48,222.12,22.547954,0.80728138,37.42,0.305939,0.01436196,2.7080502,1.9459101,37.5046,0,1,2,0,146.35
600477,杭萧钢构,2014,6.7616586,8.7052027,4.9344739,602.1,-3.755968,224.45,217.48,233.67,230.71,22.600486,0.7575366,43.98,-0.010282,-0.03520166,2.7725887,1.9459101,44.5956,0,1,1,0,205.77
600477,杭萧钢构,2015,6.748116,8.6656277,4.1588831,632.92,-3.796276,264.85,239.33,251.29,373.77,22.583149,0.68943915,43.87,-0.037243,0.01469368,2.8332133,1.9459101,46.7766,0,1,1,0,224.45
600477,杭萧钢构,2016,6.9248143,8.8187322,3.6888795,643.21,-3.836649,268.10485,254.4424,270.62428,308.65625,22.559862,0.63658432,43.65,0.145805,0.2001188,2.8903718,1.9459101,46.5441,0,1,2,0,264.85
600477,杭萧钢构,2017,7.0365605,8.9186195,4.1108739,625.38,-3.874675,318.05198,290.05539,366.39869,322.66206,22.66166,0.56525013,43.65,0.066762,0.13234496,2.944439,1.9459101,46.4015,0,1,2,0,268.1049
600477,杭萧钢构,2018,7.3002883,9.1808693,4.3944492,632.65,-3.910886,357.44518,330.16888,372.00777,421.07038,22.790855,0.5708806,42.1,0.336246,0.08246179,2.9957323,1.9459101,45.5593,0,1,1,0,318.052
600477,杭萧钢构,2019,7.2252218,9.1123736,4.4998097,680.54,-3.946741,387.48777,362.40394,404.64764,439.15565,22.89605,0.58208853,41.99,0.072554,0.01615723,3.0445224,1.9459101,45.5714,0,1,3,0,357.4452
600477,杭萧钢构,2020,7.4754493,9.3316082,4.3944492,750.79,-3.985822,406.87795,382.07224,439.25345,429.97946,22.916561,0.52675571,42.01,0.226997,-0.00159632,3.0910425,1.9459101,45.1263,0,1,3,0,387.4878
600477,杭萧钢构,2021,7.5223821,9.413031,5.049856,681.06,-4.010288,434.60939,415.93075,468.56488,434.61002,23.187468,0.6056797,42.01,0.17682,-0.0768904,3.1354942,1.9459101,45.0472,0,1,1,0,406.878
600477,杭萧钢构,2022,7.4570588,9.374962,4.9416424,627.04,-4.037323,440.04467,441.51852,424.117,464.14805,23.357409,0.60896495,38.19,0.037331,-0.05995292,3.1780538,1.9459101,40.0218,0,1,1,0,434.6094
600493,凤竹纺织,2011,5.766941,7.4378176,0,521.81,-3.867286,61.76,63.28,68.51,44.5,20.93315,0.50782802,28.5,0.018165,0.1146876,3.0445224,2.3025851,0,0,1,2,0,
600493,凤竹纺织,2012,5.7176273,7.3644546,1.7917595,640.08,-3.912021,123.21,112.74,140.25,126.79,20.971573,0.51694946,28.5,-0.099919,0.14854483,3.0910425,2.3025851,0,0,1,2,0,61.76
600493,凤竹纺织,2013,5.8073741,7.436124,1.3862944,648.74,-3.941589,183.1,157.43,194.12,247.85,20.888227,0.4677017,28.5,0.039088,0.0389012,3.1354942,2.3978953,0,0,1,3,0,123.21
600493,凤竹纺织,2014,5.7335388,7.3476012,1.0986123,663.92,-3.971116,202.59,204.22,164.85,265.76,20.808976,0.41960066,28.5,-0.117323,0.17107198,3.1780538,2.3025851,0,0,1,2,0,183.1
600493,凤竹纺织,2015,5.7874555,7.3291875,1.7917595,687.96,-3.999146,245.21,226.6,198.23,392.01,20.723019,0.35994433,10.72,-0.073237,0.08389772,3.2188758,2.3025851,28.044,0,1,2,0,202.59
600493,凤竹纺织,2016,5.8830551,7.4472575,2.3978953,710.14,-4.040923,252.67087,240.46559,245.12451,306.70088,20.735497,0.31752003,10.72,0.058622,0.12138508,3.2580965,2.3978953,19.4085,0,1,3,0,245.21
600493,凤竹纺织,2017,5.9799246,7.5493439,2.9957323,663.71,-4.090992,299.28234,275.40142,334.32949,314.46884,20.808062,0.35997274,10.72,0.077459,0.0421671,3.2958369,2.3978953,19.4085,0,1,1,0,252.6709
600493,凤竹纺织,2018,6.2092094,7.7734275,3.2580965,699.17,-4.160157,334.43584,312.31336,334.29599,407.75843,21.040157,0.47619326,10.72,0.223622,0.02261602,3.3322045,2.3978953,19.4085,0,1,1,0,299.2823
600493,凤竹纺织,2019,6.2506971,7.8255015,3.0445224,633.06,-4.222248,360.50897,340.65226,363.72825,420.24756,21.247032,0.559957,10.72,0.018678,0.00847194,3.3672958,2.3978953,19.4085,0,1,1,0,334.4358
600493,凤竹纺织,2020,6.3115892,7.8857862,2.7080502,679.58,-4.273706,380.12623,359.21184,401.80337,409.81767,21.370805,0.5986385,10.72,0.025562,0.0677339,3.4011974,2.3978953,19.4085,0,1,1,0,360.509
600493,凤竹纺织,2021,6.3246999,7.7696343,2.0794415,650.47,-4.322038,410.31254,394.01076,436.06007,417.37853,21.471285,0.6045779,10.72,0.240257,0.03550108,3.4339872,2.3978953,19.266,0,1,3,0,380.1262
600493,凤竹纺织,2022,6.2456125,7.6432552,2.8903718,667.58,-4.359932,420.75244,420.56761,408.86888,442.98277,21.444871,0.59048589,10.72,-0.117801,0.04031414,3.4657359,2.3978953,19.266,0,1,2,0,410.3125
600497,驰宏锌锗,2011,6.574663,8.6309353,3.0445224,622.62,-3.549138,60.58,7.47,48.39,39.81,23.45082,0.73412261,51.64,0.301638,0.06687384,2.4849066,2.1972246,0,1,0,1,0,
600497,驰宏锌锗,2012,7.2392773,9.291206,3.7376696,696.34,-3.54893,84.43,52.78,111.96,138.91,23.824181,0.71339242,51.64,0.920901,0.06118321,2.5649494,2.1972246,0,1,0,1,0,33.07
600497,驰宏锌锗,2013,7.5862232,9.6005122,3.4339872,665.7,-3.549397,137.9,95.59,153.55,249.15,24.114386,0.60764287,49.744,0.490275,0.02796762,2.6390573,2.1972246,0,1,0,1,0,84.43
600497,驰宏锌锗,2014,7.4937064,9.4263083,4.0073332,588.04,-3.574015,164.05,147.22,144.3,255.54,24.214907,0.65175482,49.74,0.045358,0.0269232,2.7080502,2.0794415,0,1,0,1,0,137.9
600497,驰宏锌锗,2015,7.4883183,9.4048926,4.4308168,653.22,-3.610913,203.76,167.96,158.79,403.67,24.234518,0.66662834,49.74,-0.041488,0.05484236,2.7725887,2.1972246,0.0131,1,0,2,0,164.05
600497,驰宏锌锗,2016,7.2228006,9.0918399,4.6821312,653.95,-3.654053,217.33785,185.37427,203.16698,348.64506,24.214664,0.65696607,38.49,-0.221335,0.05306181,2.8332133,2.3978953,0.0087,1,0,1,0,203.76
600497,驰宏锌锗,2017,7.5212203,9.3786693,4.9052748,737.29,-3.694191,256.27328,223.53584,282.85476,316.08469,24.21379,0.50573653,38.19,0.309485,0.11127796,2.8903718,2.3978953,0.007,1,0,2,0,217.3378
600497,驰宏锌锗,2018,7.5471171,9.4262869,5.0875963,639.04,-3.738807,285.79062,262.28533,278.83613,376.05959,24.184195,0.47354198,38.19,0.026055,0.08451546,2.944439,2.3978953,0.0064,1,0,2,0,256.2733
600497,驰宏锌锗,2019,7.4256363,9.2825628,4.8978398,607.67,-3.781116,303.46095,284.42975,291.12068,388.74441,24.169206,0.43526157,38.19,-0.134421,0.08106372,2.9957323,2.3978953,0.006,1,0,2,0,285.7906
600497,驰宏锌锗,2020,7.6070581,9.4534823,5.2522734,642.69,-3.831709,318.47767,302.46052,309.45295,387.78484,24.098771,0.41686768,38.19,0.168344,0.09137499,3.0445224,2.3025851,0.006,1,0,2,0,303.4609
600497,驰宏锌锗,2021,7.7973703,9.5973524,4.8202816,601.47,-3.874997,346.9308,335.34324,342.00177,394.17077,24.076313,0.39848626,38.19,0.133149,0.11333553,3.0910425,2.3025851,0.0046,1,0,2,0,318.4777
600497,驰宏锌锗,2022,7.8779692,9.660269,4.7706846,576.19,-3.925266,354.70627,358.95787,313.55996,415.45866,24.004159,0.35259719,38.19,0.008461,0.12886169,3.1354942,2.3978953,0.004,1,0,2,0,346.9308
600583,海油工程,2011,6.7468109,8.5950147,4.5325995,704.02,-3.528485,60.58,69.37,53.33,44.72,23.656372,0.49412669,48.79,0.034578,0.14561325,2.4849066,1.9459101,0,1,1,2,0,
600583,海油工程,2012,7.2754935,9.1000421,4.6151205,728.97,-3.559368,122.96,110.61,135.77,140.44,23.737207,0.49382856,48.79,0.676892,0.0883482,2.5649494,1.9459101,0.0153,1,1,2,0,60.58
600583,海油工程,2013,7.7565941,9.5253638,4.804021,796.52,-3.557475,175.26,146.54,197.52,229.67,24.059185,0.40958893,51.34,0.642507,0.11987969,2.6390573,1.9459101,0.0116,1,1,1,0,122.96
600583,海油工程,2014,7.7875589,9.552349,5.3327188,746.66,-3.582218,200.16,193.86,180.28,257.11,24.162009,0.33954295,51.34,0.083197,0.13968933,2.7080502,1.9459101,0.0135,1,1,2,0,175.26
600583,海油工程,2015,7.4549215,9.2148579,5.2729996,810.85,-3.620774,237.53,211.89,195.46,398.62,24.171437,0.26878248,51.36,-0.264617,0.11530953,2.7725887,1.7917595,0.0129,1,1,2,0,200.16
600583,海油工程,2016,7.2229022,8.9843081,5.2983174,674.72,-3.668837,245.8382,225.41186,231.61467,339.14709,24.11815,0.22282796,51.36,-0.259841,0.11029384,2.8332133,1.9459101,0.0095,1,1,2,0,237.53
600583,海油工程,2017,7.0622451,8.8129024,5.6383547,634.25,-3.715984,284.03371,257.90373,310.1329,322.90548,24.069513,0.18550486,51.36,-0.145029,0.01871302,2.8903718,1.9459101,0.0033,1,1,2,0,245.8382
600583,海油工程,2018,7.1778365,8.956486,5.4889377,645.17,-3.747151,316.88466,295.34759,317.93839,386.10428,24.129424,0.24029695,48.36,0.077989,0.01248641,2.944439,1.9459101,0.0039,1,1,2,0,284.0337
600583,海油工程,2019,7.4451993,9.2089019,5.5174529,641.98,-3.778758,344.11208,323.8566,349.01278,402.11102,24.184509,0.28828323,48.36,0.331002,-0.00234825,2.9957323,1.9459101,0.0025,1,1,3,0,316.8846
600583,海油工程,2020,7.6604113,9.4445298,6.0306853,712.55,-3.811903,361.45513,340.2899,373.90688,408.73769,24.228279,0.31899262,48.36,0.214283,0.06071753,3.0445224,1.9459101,0.0009,1,1,1,0,344.1121
600583,海油工程,2021,7.7352692,9.5054256,6.324359,608.45,-3.845428,395.73489,381.74545,404.55713,425.92056,24.268687,0.34327577,48.36,0.10821,0.08752803,3.0910425,1.9459101,0.0009,1,1,2,0,361.4551
600583,海油工程,2022,8.0001151,9.8177418,5.4930614,731.39,-3.849996,407.30491,407.21071,377.9234,461.03172,24.476028,0.39766937,48.36,0.483084,0.07771084,3.1354942,1.9459101,0,1,1,2,0,395.7349
600586,金晶科技,2011,6.8876397,8.1898178,2.8903718,681.83,-3.629514,60.58,33.67,47.16,39.01,22.828441,0.45047348,32.17,0.047386,0.06377274,2.5649494,2.1972246,0,0,1,1,0,
